Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit_div_Quantity,Discount_apply_Sales,During Date,Ship latitude,Ship longitude
3859,CA-2014-140816,2014.12.20,2014.12.20,Same Day,TC-21295,Toby Carlisle,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,7,0.2,89.5888,12.7984,358.3552,0,39.8695516,-104.9851819
3865,CA-2015-157133,2015.11.28,2015.12.3,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Champaign,Illinois,61821,Central,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.96,5,0.6,-182.352,-36.4704,60.784,5,40.10994098,-88.2750234
3887,CA-2016-167759,2016.3.3,2016.3.8,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,47401,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces_Headset,134.85,3,0,37.758,12.586,134.85,5,39.1670396,-86.5342881
3896,CA-2017-110212,2017.5.1,2017.5.5,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,71854,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.9,5,0,18.093,3.6186,48.9,4,33.4254684,-94.0430977
3899,CA-2017-102267,2017.11.30,2017.12.4,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,78539,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368,2,0.2,0.8288,0.4144,1.8944,4,26.3013982,-98.1624501
3901,CA-2015-121097,2015.1.3,2015.1.8,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Baytown,Texas,77520,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,2,0.2,3.6288,1.8144,8.2944,5,29.7138889,-94.9971464
3940,US-2016-143448,2016.12.10,2016.12.10,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,46142,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0,356.225,71.245,1424.9,0,39.6136578,-86.1066526
3986,CA-2016-108735,2016.4.17,2016.4.21,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,8.0784,218.87415,4,33.8538097,-118.1404568
3990,CA-2014-122588,2014.11.25,2014.11.27,Second Class,AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,2895,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0,20.1248,10.0624,52.96,2,42.0028761,-71.5147839
4013,CA-2015-153612,2015.12.22,2015.12.27,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12,4,0,4.9648,1.2412,17.12,5,46.7217302,-92.0707471
4026,CA-2017-139311,2017.8.11,2017.8.13,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,4,0.2,10.0116,2.5029,23.7312,2,32.8407219,-97.1483537
4032,CA-2016-169957,2016.9.26,2016.9.30,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,0,66.3264,11.0544,236.88,4,47.36385721,-122.1165755
4074,US-2015-164308,2015.9.24,2015.9.27,First Class,SC-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,821.94,6,0,213.7044,35.6174,821.94,3,36.0525993,-95.7908195
4075,CA-2017-108112,2017.11.15,2017.11.20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,33023,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,4,0.2,55.016,13.754,176.0512,5,25.97591145,-80.33472128
4132,CA-2015-111703,2015.7.2,2015.7.9,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,3,0.2,4.0338,1.3446,9.5616,7,26.0112014,-80.1494901
4139,CA-2016-117226,2016.12.30,2017.1.1,First Class,KD-16495,Keith Dawkins,Corporate,United States,Deer Park,Texas,77536,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,6.924,6,0.8,-10.386,-1.731,1.3848,2,29.7052284,-95.1238204
4142,CA-2016-136287,2016.6.13,2016.6.17,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Wichita,Kansas,67212,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0,8.694,2.898,18.9,4,37.6922361,-97.3375448
4187,CA-2017-112536,2017.5.18,2017.5.23,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,7,0.8,-10.6547,-1.5221,1.3748,5,26.2043691,-98.230082
4190,CA-2016-157714,2016.9.26,2016.10.1,Second Class,CS-12175,Charles Sheldon,Corporate,United States,Iowa City,Iowa,52240,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0,4.4955,4.4955,9.99,5,41.6612561,-91.5299106
4193,CA-2015-150875,2015.11.16,2015.11.20,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0,160.1766,80.0883,696.42,4,43.6166163,-116.200886
4204,CA-2014-145387,2014.10.31,2014.11.2,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,49.25,5,0,18.715,3.743,49.25,2,41.7809588,-71.4371257
4255,CA-2017-163160,2017.10.13,2017.10.16,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,63.312,3,0.2,20.5764,6.8588,50.6496,3,42.2966861,-89.6212271
4285,CA-2015-105690,2015.11.21,2015.11.26,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,2,0.32,-76.0116,-38.0058,167.370304,5,29.8988258,-93.9287815
4296,CA-2017-169124,2017.7.3,2017.7.10,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,95610,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3,0,54.3438,18.1146,129.39,7,38.68035811,-121.2739466
4304,CA-2016-121601,2016.10.4,2016.10.4,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,75056,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,0.2,19.4194,2.7742,47.8016,0,33.0890094,-96.8863922
4332,CA-2017-107909,2017.9.1,2017.9.6,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,TEC-AC-10001998,Technology,Accessories,Logitech_LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966,6.7966,19.99,5,47.6478024,-122.1078955
4334,CA-2015-112375,2015.12.21,2015.12.27,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50.88,6,0.2,14.628,2.438,40.704,6,29.2108147,-81.0228331
4336,CA-2015-154795,2015.12.20,2015.12.24,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1,0.2,2.772,2.772,6.336,4,35.1069133,-114.5868986
4341,US-2014-129609,2014.3.22,2014.3.22,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Portage,Indiana,46368,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0,6.512,3.256,16.28,0,41.57756605,-87.18558754
4363,CA-2017-111332,2017.5.20,2017.5.22,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,3,0,35.6238,11.8746,131.94,2,46.877229,-96.789821
4373,US-2017-169320,2017.7.23,2017.7.25,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Elkhart,Indiana,46514,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,2,0,5.4896,2.7448,11.68,2,41.6819935,-85.9766671
4376,CA-2014-166954,2014.4.25,2014.4.30,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5,0,63.6825,12.7365,303.25,5,34.0963665,-118.0962778
4422,CA-2014-117016,2014.3.4,2014.3.9,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552,3,0.2,2.3328,0.7776,12.4416,5,26.242509,-80.21414781
4423,CA-2017-159464,2017.5.18,2017.5.19,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",17.24,2,0,4.4824,2.2412,17.24,1,33.9242688,-84.3785379
4472,CA-2017-121300,2017.9.29,2017.9.29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686,1,0.3,-15.4666,-15.4666,44.5802,0,41.6661573,-81.339552
4478,CA-2017-130211,2017.10.22,2017.10.22,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09,3,0,23.3163,7.7721,333.09,0,34.6086854,-98.3903305
4515,CA-2016-120873,2016.10.27,2016.11.1,Second Class,BW-11200,Ben Wallace,Consumer,United States,Hampton,Virginia,23666,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,1,0,75.6548,75.6548,290.98,5,37.0300969,-76.3452057
4526,US-2017-105046,2017.7.17,2017.7.23,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,269.98,2,0,67.495,33.7475,269.98,6,43.2128473,-75.4557304
4555,CA-2016-101448,2016.2.27,2016.3.1,Second Class,EB-13930,Eric Barreto,Consumer,United States,La Crosse,Wisconsin,54601,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,0,28.41,9.47,56.82,3,43.7520455,-91.2011831
4578,US-2014-121734,2014.4.11,2014.4.16,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,1,0.2,3.3544,3.3544,7.6672,5,46.4165506,-117.0176569
4581,CA-2015-164427,2015.7.31,2015.8.6,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Hattiesburg,Mississippi,39401,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,239.7,6,0,105.468,17.578,239.7,6,31.3271189,-89.2903392
4585,US-2017-163790,2017.11.2,2017.11.4,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",76.58,7,0,38.29,5.47,76.58,2,37.81002415,-121.9763789
4631,US-2015-126235,2015.10.15,2015.10.15,Same Day,GA-14725,Guy Armstrong,Consumer,United States,Mount Pleasant,Michigan,48858,Central,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",17.14,2,0,6.1704,3.0852,17.14,0,43.59667385,-84.77681472
4677,CA-2014-114510,2014.3.14,2014.3.19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.088,4,0.2,11.1672,2.7918,26.4704,5,41.7313447,-111.8348631
4705,CA-2016-158435,2016.5.17,2016.5.18,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,65.17,7,0,18.8993,2.6999,65.17,1,41.5538091,-73.0438362
4724,CA-2016-159653,2016.5.22,2016.5.22,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,30605,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,14.73,3,0,7.2177,2.4059,14.73,0,33.9597677,-83.376398
4736,CA-2015-155054,2015.6.13,2015.6.19,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0,3.8822,1.9411,8.26,6,44.100351,-70.2147764
4758,US-2017-144582,2017.4.30,2017.5.5,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,61832,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,43.372,7,0.8,-69.3952,-9.9136,8.6744,5,40.13584424,-87.62829099
4772,US-2014-167262,2014.10.31,2014.11.3,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742.336,8,0.2,83.5128,10.4391,593.8688,3,33.4354989,-112.3495572
4796,CA-2015-120516,2015.8.13,2015.8.17,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,30062,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,3,0,2.7072,0.9024,5.64,4,33.9528472,-84.5496148
4823,CA-2016-134222,2016.7.10,2016.7.11,Same Day,NZ-18565,Nick Zandusky,Home Office,United States,Yuma,Arizona,85364,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,44.856,6,0.7,-35.8848,-5.9808,13.4568,1,32.7146292,-114.6328516
4831,CA-2014-120278,2014.11.7,2014.11.12,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0,68.8464,11.4744,245.88,5,44.9596017,-89.6298239
4850,CA-2014-107818,2014.9.8,2014.9.14,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,5.88,2,0,2.646,1.323,5.88,6,46.2419381,-119.1038652
4860,CA-2017-136063,2017.12.15,2017.12.19,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,60302,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,10.192,7,0.2,1.0192,0.1456,8.1536,4,41.8878145,-87.7887615
4879,US-2016-131891,2016.7.29,2016.7.31,First Class,PW-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,32503,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476,-0.492,0.6642,2,30.421309,-87.2169149
4917,CA-2017-163125,2017.10.9,2017.10.11,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.144,7,0.2,5.8751,0.8393,53.7152,2,29.5077,-95.027439
4919,CA-2016-160304,2016.1.2,2016.1.7,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,3,0,38.2668,12.7556,173.94,5,39.1434406,-77.2013705
4936,CA-2015-155124,2015.3.15,2015.3.21,Standard Class,KS-16300,Karen Seio,Corporate,United States,Lehi,Utah,84043,West,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,3,0.2,1.6776,0.5592,13.4208,6,40.40557485,-111.8903033
4937,CA-2017-150931,2017.1.6,2017.1.13,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,35401,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,7,0,15.5204,2.2172,33.74,7,33.2095614,-87.5675258
5057,CA-2015-162166,2015.9.8,2015.9.11,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,26.4,5,0,11.88,2.376,26.4,3,33.93601624,-117.2573789
5060,CA-2016-109722,2016.12.5,2016.12.7,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0,195.9944,97.9972,699.98,2,38.2097967,-84.5588311
5090,CA-2017-132738,2017.8.4,2017.8.7,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2,0.2,2.8884,1.4442,6.3744,3,40.4074025,-105.0350033
5148,CA-2017-128734,2017.12.24,2017.12.31,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.544,4,0.2,1.9224,0.4806,6.8352,7,33.2973815,-111.8999502
5152,CA-2017-169929,2017.9.25,2017.9.28,First Class,LS-17200,Luke Schmidt,Corporate,United States,Helena,Montana,59601,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,39.9,5,0,10.374,2.0748,39.9,3,46.59323253,-112.0389041
5155,US-2015-124219,2015.8.7,2015.8.8,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",28.4,4,0,13.064,3.266,28.4,1,38.56981645,-90.43683875
5175,CA-2017-106432,2017.10.19,2017.10.24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2.072,2,0.8,-3.5224,-1.7612,0.4144,5,31.549333,-97.1466695
5217,US-2017-159562,2017.9.9,2017.9.15,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,48066,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156,4.1078,17.48,6,42.4972583,-82.9371409
5248,US-2015-168914,2015.5.21,2015.5.27,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,8,0.8,-52.9584,-6.6198,4.1536,6,41.51385597,-87.84095049
5255,CA-2015-125185,2015.3.5,2015.3.7,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098,-3.549,69.5604,2,40.6178915,-75.3786521
5295,CA-2017-144883,2017.8.15,2017.8.19,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central,OFF-LA-10000305,Office Supplies,Labels,Avery 495,50.4,8,0,23.184,2.898,50.4,4,45.0060767,-93.1566107
5324,CA-2017-134439,2017.9.18,2017.9.23,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0,7.98,3.99,15.96,5,40.924271,-98.338685
5349,CA-2015-149811,2015.1.4,2015.1.10,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,0,15.5232,5.1744,32.34,6,44.92317,-92.9588282
5371,US-2017-136721,2017.4.8,2017.4.12,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0,71.2296,35.6148,273.96,4,42.477322,-83.200104
5387,CA-2017-152786,2017.3.12,2017.3.17,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,40.41,9,0,18.5886,2.0654,40.41,5,36.34392385,-94.09746882
5412,CA-2017-166856,2017.9.18,2017.9.22,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.2,3.528,0.504,8.064,4,34.41937152,-103.2009333
5441,US-2017-153633,2017.11.13,2017.11.18,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.064,1,0.2,0.1548,0.1548,1.6512,5,26.9260832,-80.12108914
5527,CA-2017-166933,2017.4.24,2017.4.28,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,93101,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0,0.6516,0.6516,1.81,4,34.4221319,-119.7026673
5530,CA-2017-136609,2017.8.6,2017.8.11,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,0.2,40.3536,13.4512,92.2368,5,32.5918641,-96.9577133
5539,CA-2015-120551,2015.4.13,2015.4.20,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,68701,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3,0,8.0178,2.6726,17.43,7,42.020459,-97.435206
5547,CA-2017-151008,2017.9.7,2017.9.8,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,0,10.5672,5.2836,25.16,1,40.5246711,-111.8638226
5635,CA-2015-134943,2015.12.5,2015.12.6,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.8,5,0,76.4,15.28,152.8,1,42.2681569,-83.7312291
5636,CA-2017-123022,2017.9.3,2017.9.8,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5,0.2,28.896,5.7792,66.048,5,32.760538,-117.0093298
5671,CA-2015-141012,2015.6.9,2015.6.11,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4,0,92.3936,23.0984,355.36,2,42.8688613,-112.4401098
5679,CA-2016-143924,2016.7.28,2016.8.3,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44,7,0,9.198,1.314,20.44,6,42.7876022,-86.1090828
5733,CA-2017-143574,2017.6.29,2017.7.2,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",638.82,9,0,185.2578,20.5842,638.82,3,41.2222218,-73.0570603
5751,CA-2014-145800,2014.5.30,2014.6.5,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3,0.5,-184.8366,-61.6122,177.7275,6,42.1389979,-87.9710913
5762,CA-2017-158169,2017.8.12,2017.8.15,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.0232,50.6744,542.94,3,33.6455326,-117.6817735
5766,US-2014-126340,2014.11.8,2014.11.14,Standard Class,EB-13870,Emily Burns,Consumer,United States,Redding,California,96003,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP_Telephone,333.576,3,0.2,25.0182,8.3394,266.8608,6,40.60891247,-122.360483
5782,CA-2015-155586,2015.12.12,2015.12.16,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,2.21,1,0,0.5967,0.5967,2.21,4,39.72476395,-121.8277232
5816,CA-2014-124730,2014.11.26,2014.11.26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0,78.3888,19.5972,279.96,0,43.1009031,-75.2326641
5860,CA-2015-108119,2015.11.1,2015.11.8,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2,0,45.294,22.647,301.96,7,35.0886963,-92.4421011
5870,CA-2016-152247,2016.11.7,2016.11.12,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,25.049,1282.5088,5,41.139981,-104.820246
